Date,Open,High,Low,Close,Adj Close,Volume
2022-01-27 00:00:00+00:00,2467.1884765625,2510.45166015625,2328.4521484375,2423.001220703125,2423.001220703125,16126522783
2022-01-28 00:00:00+00:00,2421.64697265625,2548.778564453125,2367.833740234375,2547.092041015625,2547.092041015625,14666227351
2022-01-29 00:00:00+00:00,2546.590576171875,2627.609375,2526.98974609375,2597.084716796875,2597.084716796875,11172062661
2022-01-30 00:00:00+00:00,2598.56494140625,2631.408447265625,2550.4609375,2603.466552734375,2603.466552734375,9501221177
2022-01-31 00:00:00+00:00,2603.263427734375,2697.7353515625,2489.072265625,2688.27880859375,2688.27880859375,13778234614
2022-02-01 00:00:00+00:00,2687.89892578125,2802.3154296875,2682.621826171875,2792.1171875,2792.1171875,13194846235
2022-02-02 00:00:00+00:00,2791.958984375,2802.212158203125,2630.120361328125,2682.85400390625,2682.85400390625,13876301217
2022-02-03 00:00:00+00:00,2682.22607421875,2712.482666015625,2587.783447265625,2679.16259765625,2679.16259765625,12755505065
2022-02-04 00:00:00+00:00,2681.0576171875,2983.5869140625,2675.44384765625,2983.5869140625,2983.5869140625,18987223729
2022-02-05 00:00:00+00:00,2984.446044921875,3054.130126953125,2966.781005859375,3014.648193359375,3014.648193359375,13102093957
2022-02-06 00:00:00+00:00,3014.959716796875,3061.26123046875,2965.429931640625,3057.47607421875,3057.47607421875,9466018022
2022-02-07 00:00:00+00:00,3057.422119140625,3182.5283203125,3002.927001953125,3142.470703125,3142.470703125,15197063785
2022-02-08 00:00:00+00:00,3143.008544921875,3219.47265625,3038.3779296875,3122.608642578125,3122.608642578125,17136080906
2022-02-09 00:00:00+00:00,3121.1826171875,3263.15576171875,3063.16015625,3239.45703125,3239.45703125,13951308490
2022-02-10 00:00:00+00:00,3240.113037109375,3271.316162109375,3070.378173828125,3077.482177734375,3077.482177734375,18629485080
2022-02-11 00:00:00+00:00,3077.4130859375,3127.45068359375,2888.707763671875,2927.383544921875,2927.383544921875,16043881065
2022-02-12 00:00:00+00:00,2927.386474609375,2980.079345703125,2870.177001953125,2917.36279296875,2917.36279296875,11254355757
2022-02-13 00:00:00+00:00,2916.78955078125,2947.776611328125,2845.397705078125,2883.46337890625,2883.46337890625,9054963563
2022-02-14 00:00:00+00:00,2880.187744140625,2957.963623046875,2840.257568359375,2933.47900390625,2933.47900390625,12164552172
2022-02-15 00:00:00+00:00,2933.72900390625,3185.520751953125,2917.857177734375,3179.877197265625,3179.877197265625,13921257873
2022-02-16 00:00:00+00:00,3180.44677734375,3181.616943359375,3055.168212890625,3127.830078125,3127.830078125,12352406833
2022-02-17 00:00:00+00:00,3126.8583984375,3154.615234375,2861.85205078125,2881.48193359375,2881.48193359375,15860206214
2022-02-18 00:00:00+00:00,2884.340576171875,2937.30859375,2761.643310546875,2785.7275390625,2785.7275390625,15748173433
2022-02-19 00:00:00+00:00,2784.872802734375,2826.347900390625,2707.37841796875,2763.701171875,2763.701171875,9774183169
2022-02-20 00:00:00+00:00,2763.756591796875,2763.756591796875,2585.9462890625,2628.6484375,2628.6484375,11641437834
2022-02-21 00:00:00+00:00,2627.66552734375,2752.45849609375,2568.25439453125,2573.816162109375,2573.816162109375,18646392740
2022-02-22 00:00:00+00:00,2572.898681640625,2648.916748046875,2510.6787109375,2639.29931640625,2639.29931640625,16360200507
2022-02-23 00:00:00+00:00,2639.447021484375,2741.368408203125,2587.412841796875,2590.359619140625,2590.359619140625,13382637240
2022-02-24 00:00:00+00:00,2588.166259765625,2689.047607421875,2308.914794921875,2598.067138671875,2598.067138671875,29312342666
2022-02-25 00:00:00+00:00,2598.436279296875,2821.972412109375,2579.2080078125,2764.53564453125,2764.53564453125,17208902048
2022-02-26 00:00:00+00:00,2764.989501953125,2849.424072265625,2745.009033203125,2781.11181640625,2781.11181640625,11724648351
2022-02-27 00:00:00+00:00,2780.50439453125,2831.12548828125,2581.61572265625,2621.8017578125,2621.8017578125,16150857254
2022-02-28 00:00:00+00:00,2621.172119140625,2929.180419921875,2586.38818359375,2919.201171875,2919.201171875,19266124733
2022-03-01 00:00:00+00:00,2919.77587890625,3029.651611328125,2868.93896484375,2972.485107421875,2972.485107421875,18757425786
2022-03-02 00:00:00+00:00,2972.471923828125,3026.8681640625,2919.943115234375,2950.118408203125,2950.118408203125,16636517503
2022-03-03 00:00:00+00:00,2950.15673828125,2964.67333984375,2797.3193359375,2834.468994140625,2834.468994140625,13091199728
2022-03-04 00:00:00+00:00,2834.9873046875,2835.17626953125,2587.748291015625,2617.156005859375,2617.156005859375,14496939024
2022-03-05 00:00:00+00:00,2618.4736328125,2679.1025390625,2596.989990234375,2664.8310546875,2664.8310546875,8072368396
2022-03-06 00:00:00+00:00,2664.943603515625,2673.63720703125,2555.037353515625,2555.037353515625,2555.037353515625,8872976607
2022-03-07 00:00:00+00:00,2555.297607421875,2639.943115234375,2455.59375,2497.771240234375,2497.771240234375,14594098731
2022-03-08 00:00:00+00:00,2497.721435546875,2618.166015625,2489.755126953125,2576.74755859375,2576.74755859375,13922922903
2022-03-09 00:00:00+00:00,2577.165283203125,2761.79638671875,2573.6552734375,2729.783447265625,2729.783447265625,14173665398
2022-03-10 00:00:00+00:00,2729.116455078125,2729.116455078125,2566.193115234375,2608.048583984375,2608.048583984375,13292477213
2022-03-11 00:00:00+00:00,2608.271240234375,2664.55859375,2534.688232421875,2559.56298828125,2559.56298828125,12382419582
2022-03-12 00:00:00+00:00,2559.66064453125,2606.438720703125,2559.126953125,2574.754150390625,2574.754150390625,6532996574
2022-03-13 00:00:00+00:00,2573.488037109375,2594.5498046875,2503.88525390625,2518.944580078125,2518.944580078125,8632000379
2022-03-14 00:00:00+00:00,2518.486328125,2604.034423828125,2505.29931640625,2590.696044921875,2590.696044921875,11244398839
2022-03-15 00:00:00+00:00,2590.6689453125,2662.32958984375,2515.765869140625,2620.149658203125,2620.149658203125,12861105614
2022-03-16 00:00:00+00:00,2620.028564453125,2781.30712890625,2610.764404296875,2772.0556640625,2772.0556640625,17915109769
2022-03-17 00:00:00+00:00,2771.964111328125,2826.16064453125,2751.560791015625,2814.8544921875,2814.8544921875,12685265194
2022-03-18 00:00:00+00:00,2814.4345703125,2973.6162109375,2774.855712890625,2945.343017578125,2945.343017578125,15830879093
2022-03-19 00:00:00+00:00,2944.7216796875,2979.987060546875,2910.80224609375,2946.257080078125,2946.257080078125,11576463120
2022-03-20 00:00:00+00:00,2946.547607421875,2956.965576171875,2826.107421875,2860.459228515625,2860.459228515625,12684727326
2022-03-21 00:00:00+00:00,2860.103271484375,2954.556640625,2838.25048828125,2897.9765625,2897.9765625,15206116098
2022-03-22 00:00:00+00:00,2897.774169921875,3040.3828125,2892.54443359375,2973.131103515625,2973.131103515625,16830539230
2022-03-23 00:00:00+00:00,2973.14501953125,3036.752197265625,2933.306640625,3031.067138671875,3031.067138671875,16008767658
2022-03-24 00:00:00+00:00,3031.060791015625,3118.3876953125,3012.32666015625,3108.06201171875,3108.06201171875,18070503166
2022-03-25 00:00:00+00:00,3108.448974609375,3183.9580078125,3087.49072265625,3106.67138671875,3106.67138671875,17030503831
2022-03-26 00:00:00+00:00,3106.4052734375,3146.825439453125,3091.825439453125,3143.178955078125,3143.178955078125,8876420740
2022-03-27 00:00:00+00:00,3143.795654296875,3291.57763671875,3129.997802734375,3291.57763671875,3291.57763671875,13431866834
2022-03-28 00:00:00+00:00,3292.322509765625,3424.019287109375,3279.027099609375,3336.634521484375,3336.634521484375,20620450770
2022-03-29 00:00:00+00:00,3335.021240234375,3470.186279296875,3335.021240234375,3401.98779296875,3401.98779296875,19533323636
2022-03-30 00:00:00+00:00,3401.526123046875,3435.2861328125,3349.237060546875,3385.157958984375,3385.157958984375,15302506131
2022-03-31 00:00:00+00:00,3385.289306640625,3435.12841796875,3272.9345703125,3281.642822265625,3281.642822265625,17685495686
2022-04-01 00:00:00+00:00,3282.576171875,3467.555908203125,3223.891357421875,3449.55224609375,3449.55224609375,20982988937
2022-04-02 00:00:00+00:00,3449.78857421875,3521.28466796875,3442.000244140625,3445.059326171875,3445.059326171875,23571556215
2022-04-03 00:00:00+00:00,3444.810546875,3573.960205078125,3421.259765625,3522.83349609375,3522.83349609375,15333808649
2022-04-04 00:00:00+00:00,3522.364990234375,3535.148193359375,3422.0009765625,3521.2412109375,3521.2412109375,18209969743
2022-04-05 00:00:00+00:00,3521.23974609375,3546.706787109375,3410.547607421875,3411.79248046875,3411.79248046875,16681503199
2022-04-06 00:00:00+00:00,3411.672119140625,3411.672119140625,3171.205078125,3171.69189453125,3171.69189453125,25632563639
2022-04-07 00:00:00+00:00,3172.197265625,3263.474609375,3155.5810546875,3233.274658203125,3233.274658203125,16745496605
2022-04-08 00:00:00+00:00,3233.2724609375,3301.607421875,3179.142333984375,3192.073974609375,3192.073974609375,17557050669
2022-04-09 00:00:00+00:00,3191.97607421875,3261.963134765625,3187.46923828125,3261.916259765625,3261.916259765625,9908112156
2022-04-10 00:00:00+00:00,3261.29150390625,3303.003173828125,3211.866943359375,3211.866943359375,3211.866943359375,10427054790
2022-04-11 00:00:00+00:00,3209.576904296875,3214.4619140625,2962.756591796875,2981.05224609375,2981.05224609375,21891804831
2022-04-12 00:00:00+00:00,2981.420654296875,3077.45263671875,2957.872314453125,3030.37646484375,3030.37646484375,20235707410
2022-04-13 00:00:00+00:00,3029.8779296875,3123.575439453125,3006.481689453125,3118.34423828125,3118.34423828125,16088473629
2022-04-14 00:00:00+00:00,3117.82177734375,3139.9287109375,2988.435302734375,3019.909423828125,3019.909423828125,15821419931
2022-04-15 00:00:00+00:00,3020.134521484375,3044.287353515625,3001.123291015625,3040.91650390625,3040.91650390625,11256651536
2022-04-16 00:00:00+00:00,3041.123291015625,3074.886962890625,3016.421142578125,3062.310302734375,3062.310302734375,8766710365
2022-04-17 00:00:00+00:00,3061.8818359375,3075.77587890625,2989.0439453125,2993.4033203125,2993.4033203125,10463091281
2022-04-18 00:00:00+00:00,2993.48388671875,3062.52099609375,2893.912841796875,3057.606689453125,3057.606689453125,18629381299
2022-04-19 00:00:00+00:00,3057.5703125,3125.084228515625,3035.53515625,3104.1064453125,3104.1064453125,14156035096
2022-04-20 00:00:00+00:00,3103.93505859375,3157.8857421875,3045.288330078125,3077.745849609375,3077.745849609375,15547362265
2022-04-21 00:00:00+00:00,3077.829345703125,3173.451416015625,2962.410400390625,2987.480712890625,2987.480712890625,20783591093
2022-04-22 00:00:00+00:00,2986.938720703125,3024.8544921875,2942.358642578125,2964.835693359375,2964.835693359375,16782795477
2022-04-23 00:00:00+00:00,2964.80224609375,2975.32275390625,2926.740234375,2938.114013671875,2938.114013671875,9116955609
2022-04-24 00:00:00+00:00,2937.34716796875,2961.882080078125,2922.128662109375,2922.732666015625,2922.732666015625,9696829579
2022-04-25 00:00:00+00:00,2922.990234375,3018.41552734375,2804.507080078125,3009.3935546875,3009.3935546875,22332690614
2022-04-26 00:00:00+00:00,3008.9462890625,3026.4150390625,2786.253173828125,2808.29833984375,2808.29833984375,19052045399
2022-04-27 00:00:00+00:00,2808.64599609375,2911.87744140625,2802.2734375,2888.9296875,2888.9296875,17419284041
2022-04-28 00:00:00+00:00,2888.849853515625,2973.135009765625,2861.821533203125,2936.94091796875,2936.94091796875,18443524633
2022-04-29 00:00:00+00:00,2936.776611328125,2943.44580078125,2782.435302734375,2815.601806640625,2815.601806640625,18771041399
2022-04-30 00:00:00+00:00,2815.533447265625,2836.82763671875,2727.40625,2730.186767578125,2730.186767578125,13520941867
2022-05-01 00:00:00+00:00,2729.994140625,2838.704345703125,2728.078857421875,2827.756103515625,2827.756103515625,15332730152
2022-05-02 00:00:00+00:00,2827.614013671875,2874.14599609375,2785.52294921875,2857.410400390625,2857.410400390625,18609741545
2022-05-03 00:00:00+00:00,2857.15234375,2859.193359375,2762.11865234375,2783.476318359375,2783.476318359375,13026093219
2022-05-04 00:00:00+00:00,2783.131103515625,2956.686767578125,2779.273681640625,2940.644775390625,2940.644775390625,18186749944
2022-05-05 00:00:00+00:00,2940.2265625,2948.960693359375,2704.916259765625,2749.213134765625,2749.213134765625,22642925048
2022-05-06 00:00:00+00:00,2748.931640625,2754.837646484375,2645.335205078125,2694.979736328125,2694.979736328125,21027599270
2022-05-07 00:00:00+00:00,2694.991943359375,2696.65283203125,2599.5234375,2636.093017578125,2636.093017578125,13369276367
2022-05-08 00:00:00+00:00,2636.121826171875,2638.83056640625,2498.43017578125,2517.4599609375,2517.4599609375,20802269935
2022-05-09 00:00:00+00:00,2518.50830078125,2528.258056640625,2238.062744140625,2245.430419921875,2245.430419921875,36333567678
2022-05-10 00:00:00+00:00,2242.650390625,2450.76025390625,2206.7568359375,2343.510986328125,2343.510986328125,38202099639
2022-05-11 00:00:00+00:00,2342.754150390625,2441.079345703125,2018.8555908203125,2072.108642578125,2072.108642578125,45743399154
2022-05-12 00:00:00+00:00,2072.504638671875,2170.4580078125,1748.3031005859375,1961.7015380859375,1961.7015380859375,42463486402
2022-05-13 00:00:00+00:00,1960.12255859375,2139.71337890625,1941.9759521484375,2014.418212890625,2014.418212890625,24816096567
2022-05-14 00:00:00+00:00,2014.2806396484375,2063.429931640625,1956.572998046875,2056.27392578125,2056.27392578125,15457044616
2022-05-15 00:00:00+00:00,2056.18310546875,2147.1943359375,2008.1627197265625,2145.706787109375,2145.706787109375,14846088335
2022-05-16 00:00:00+00:00,2145.8369140625,2145.8369140625,1988.811767578125,2022.7259521484375,2022.7259521484375,21459552191
2022-05-17 00:00:00+00:00,2022.88232421875,2113.059814453125,2015.9715576171875,2090.4091796875,2090.4091796875,18509929297
2022-05-18 00:00:00+00:00,2090.4599609375,2102.32666015625,1916.6561279296875,1916.6561279296875,1916.6561279296875,17740965589
2022-05-19 00:00:00+00:00,1916.1495361328125,2028.38818359375,1907.0205078125,2018.336181640625,2018.336181640625,18734247914
2022-05-20 00:00:00+00:00,2018.0001220703125,2054.7958984375,1926.6767578125,1961.315673828125,1961.315673828125,15892482289
2022-05-21 00:00:00+00:00,1961.0179443359375,1985.39599609375,1944.26513671875,1974.518310546875,1974.518310546875,8546822406
2022-05-22 00:00:00+00:00,1974.670654296875,2047.19140625,1966.038818359375,2043.170166015625,2043.170166015625,10941123403
2022-05-23 00:00:00+00:00,2042.3447265625,2080.33349609375,1964.3865966796875,1972.181884765625,1972.181884765625,16434529708
2022-05-24 00:00:00+00:00,1972.390869140625,1991.5355224609375,1920.6881103515625,1978.9827880859375,1978.9827880859375,13057109007
2022-05-25 00:00:00+00:00,1978.677001953125,2014.3695068359375,1943.9385986328125,1944.827880859375,1944.827880859375,13364545730
2022-05-26 00:00:00+00:00,1945.0333251953125,1962.171142578125,1759.1995849609375,1803.913330078125,1803.913330078125,23458681818
2022-05-27 00:00:00+00:00,1802.5438232421875,1814.656494140625,1721.2647705078125,1724.9228515625,1724.9228515625,25470760032
2022-05-28 00:00:00+00:00,1724.635986328125,1757.9417724609375,1724.635986328125,1757.9417724609375,1757.9417724609375,23214777872
2022-05-29 00:00:00+00:00,1792.1844482421875,1818.776611328125,1765.9373779296875,1812.031005859375,1812.031005859375,10642556101
2022-05-30 00:00:00+00:00,1811.885986328125,2005.2108154296875,1804.4560546875,1996.4412841796875,1996.4412841796875,19580808705
2022-05-31 00:00:00+00:00,1996.4080810546875,2005.490966796875,1932.35205078125,1942.3280029296875,1942.3280029296875,18363115560
2022-06-01 00:00:00+00:00,1942.0506591796875,1965.1666259765625,1776.05322265625,1823.5693359375,1823.5693359375,21037797760
2022-06-02 00:00:00+00:00,1822.412109375,1845.31396484375,1789.6641845703125,1834.1505126953125,1834.1505126953125,17065041354
2022-06-03 00:00:00+00:00,1834.135009765625,1840.058837890625,1746.509765625,1775.07861328125,1775.07861328125,14878001811
2022-06-04 00:00:00+00:00,1775.2208251953125,1810.2996826171875,1751.5333251953125,1801.6094970703125,1801.6094970703125,8677951273
2022-06-05 00:00:00+00:00,1801.8189697265625,1825.859619140625,1777.13330078125,1805.2049560546875,1805.2049560546875,8850385937
2022-06-06 00:00:00+00:00,1805.635986328125,1915.030517578125,1804.990234375,1859.2896728515625,1859.2896728515625,16518471852
2022-06-07 00:00:00+00:00,1859.333740234375,1862.9149169921875,1729.41357421875,1814.04833984375,1814.04833984375,24020076750
2022-06-08 00:00:00+00:00,1814.1007080078125,1830.676025390625,1770.231201171875,1793.572265625,1793.572265625,18041476023
2022-06-09 00:00:00+00:00,1793.5128173828125,1827.2930908203125,1779.8675537109375,1789.8260498046875,1789.8260498046875,12013083393
2022-06-10 00:00:00+00:00,1789.68994140625,1797.6077880859375,1663.4339599609375,1665.042236328125,1665.042236328125,18504740451
2022-06-11 00:00:00+00:00,1665.2178955078125,1679.314208984375,1507.0389404296875,1529.6634521484375,1529.6634521484375,21127089064
2022-06-12 00:00:00+00:00,1530.189697265625,1539.705078125,1436.1839599609375,1445.216552734375,1445.216552734375,23465074882
2022-06-13 00:00:00+00:00,1443.83544921875,1448.738037109375,1181.9482421875,1204.582763671875,1204.582763671875,45162788786
2022-06-14 00:00:00+00:00,1204.5552978515625,1252.4718017578125,1094.701904296875,1211.662841796875,1211.662841796875,33327826525
2022-06-15 00:00:00+00:00,1211.365966796875,1236.6275634765625,1025.6842041015625,1233.2064208984375,1233.2064208984375,37539999450
2022-06-16 00:00:00+00:00,1233.603515625,1246.140625,1058.7845458984375,1067.730712890625,1067.730712890625,18907671369
2022-06-17 00:00:00+00:00,1067.9876708984375,1112.4715576171875,1060.86767578125,1086.519287109375,1086.519287109375,14591486540
2022-06-18 00:00:00+00:00,1086.3779296875,1095.1668701171875,896.1090087890625,993.6367797851562,993.6367797851562,21655406608
2022-06-19 00:00:00+00:00,993.400634765625,1142.3408203125,943.1163330078125,1127.656494140625,1127.656494140625,21795481981
2022-06-20 00:00:00+00:00,1127.65625,1159.9853515625,1066.1131591796875,1127.6424560546875,1127.6424560546875,19739691429
2022-06-21 00:00:00+00:00,1127.5118408203125,1185.4324951171875,1112.5726318359375,1124.8245849609375,1124.8245849609375,15632089439
2022-06-22 00:00:00+00:00,1125.3729248046875,1126.26171875,1049.7633056640625,1051.421875,1051.421875,15010593493
2022-06-23 00:00:00+00:00,1051.329345703125,1146.4942626953125,1050.2196044921875,1143.38671875,1143.38671875,14657862919
2022-06-24 00:00:00+00:00,1143.2047119140625,1238.616943359375,1134.5140380859375,1226.8447265625,1226.8447265625,16981552654
2022-06-25 00:00:00+00:00,1226.7247314453125,1246.394287109375,1184.56201171875,1243.4468994140625,1243.4468994140625,12481946184
2022-06-26 00:00:00+00:00,1242.987548828125,1272.1312255859375,1199.4063720703125,1199.8316650390625,1199.8316650390625,12096607824
2022-06-27 00:00:00+00:00,1199.713134765625,1234.1807861328125,1179.79248046875,1193.6806640625,1193.6806640625,12492225250
2022-06-28 00:00:00+00:00,1193.2540283203125,1229.739013671875,1141.15966796875,1144.5792236328125,1144.5792236328125,14023205651
2022-06-29 00:00:00+00:00,1144.5244140625,1152.684814453125,1092.09912109375,1098.94384765625,1098.94384765625,15386286815
2022-06-30 00:00:00+00:00,1099.3531494140625,1103.6904296875,1009.0948486328125,1067.298828125,1067.298828125,16350755497
2022-07-01 00:00:00+00:00,1068.3167724609375,1100.223876953125,1040.1507568359375,1059.767333984375,1059.767333984375,17499453625
2022-07-02 00:00:00+00:00,1060.1212158203125,1073.0526123046875,1033.962158203125,1066.5128173828125,1066.5128173828125,9935603640
2022-07-03 00:00:00+00:00,1066.4674072265625,1083.4189453125,1044.005615234375,1073.7669677734375,1073.7669677734375,8557248150
2022-07-04 00:00:00+00:00,1073.7943115234375,1152.94384765625,1048.3963623046875,1151.05908203125,1151.05908203125,13670889311
2022-07-05 00:00:00+00:00,1150.509765625,1165.6827392578125,1086.8299560546875,1134.541015625,1134.541015625,16195518291
2022-07-06 00:00:00+00:00,1134.822265625,1193.63671875,1116.24755859375,1186.9739990234375,1186.9739990234375,15373536703
2022-07-07 00:00:00+00:00,1186.9609375,1246.8948974609375,1165.6231689453125,1237.5933837890625,1237.5933837890625,14230795894
2022-07-08 00:00:00+00:00,1237.580322265625,1262.8857421875,1200.6322021484375,1222.5062255859375,1222.5062255859375,16315929082
2022-07-09 00:00:00+00:00,1222.306884765625,1228.7679443359375,1209.3775634765625,1216.978271484375,1216.978271484375,8821353104
2022-07-10 00:00:00+00:00,1216.9044189453125,1216.9044189453125,1157.175537109375,1168.401611328125,1168.401611328125,10984558039
2022-07-11 00:00:00+00:00,1168.1390380859375,1169.19384765625,1095.0028076171875,1097.236572265625,1097.236572265625,12064180410
2022-07-12 00:00:00+00:00,1097.2591552734375,1097.2591552734375,1038.1356201171875,1038.191650390625,1038.191650390625,12583282453
2022-07-13 00:00:00+00:00,1038.1866455078125,1113.587158203125,1019.2203369140625,1113.587158203125,1113.587158203125,18302588147
2022-07-14 00:00:00+00:00,1113.5157470703125,1202.953369140625,1077.40576171875,1191.5262451171875,1191.5262451171875,16688640823
2022-07-15 00:00:00+00:00,1191.6748046875,1275.7781982421875,1182.9031982421875,1233.129150390625,1233.129150390625,17411448225
2022-07-16 00:00:00+00:00,1232.7916259765625,1377.944580078125,1195.60595703125,1352.62646484375,1352.62646484375,18364013796
2022-07-17 00:00:00+00:00,1353.205078125,1378.41748046875,1329.7633056640625,1338.6357421875,1338.6357421875,16079711737
2022-07-18 00:00:00+00:00,1338.8060302734375,1578.7178955078125,1338.8060302734375,1578.7178955078125,1578.7178955078125,27440420623
2022-07-19 00:00:00+00:00,1578.3839111328125,1607.0330810546875,1501.7974853515625,1542.9752197265625,1542.9752197265625,27753529276
2022-07-20 00:00:00+00:00,1542.954345703125,1612.645751953125,1500.80322265625,1520.20068359375,1520.20068359375,22942708340
2022-07-21 00:00:00+00:00,1520.37451171875,1595.761962890625,1472.1854248046875,1576.74951171875,1576.74951171875,20009556587
2022-07-22 00:00:00+00:00,1576.745361328125,1641.209228515625,1523.6417236328125,1537.4051513671875,1537.4051513671875,18926100582
2022-07-23 00:00:00+00:00,1536.4573974609375,1591.632568359375,1495.6781005859375,1549.2974853515625,1549.2974853515625,14998811383
2022-07-24 00:00:00+00:00,1549.2225341796875,1654.4287109375,1548.671142578125,1599.4766845703125,1599.4766845703125,17217849557
2022-07-25 00:00:00+00:00,1599.1572265625,1605.3369140625,1445.3834228515625,1445.3834228515625,1445.3834228515625,20585056021
2022-07-26 00:00:00+00:00,1445.151123046875,1445.151123046875,1362.95166015625,1441.8067626953125,1441.8067626953125,18238563509
2022-07-27 00:00:00+00:00,1443.726806640625,1636.7994384765625,1423.618896484375,1636.232666015625,1636.232666015625,23007524016
2022-07-28 00:00:00+00:00,1636.23193359375,1774.576416015625,1604.8909912109375,1725.4681396484375,1725.4681396484375,27231399966
2022-07-29 00:00:00+00:00,1725.6239013671875,1759.884033203125,1662.7911376953125,1727.406982421875,1727.406982421875,23249531113
2022-07-30 00:00:00+00:00,1727.0618896484375,1738.016845703125,1678.1080322265625,1695.969482421875,1695.969482421875,15576977870
2022-07-31 00:00:00+00:00,1695.884765625,1745.8831787109375,1672.61279296875,1681.517333984375,1681.517333984375,14200735370
2022-08-01 00:00:00+00:00,1681.445556640625,1700.1708984375,1613.416015625,1635.19580078125,1635.19580078125,16191371176
2022-08-02 00:00:00+00:00,1634.6458740234375,1672.6297607421875,1567.85107421875,1632.9454345703125,1632.9454345703125,20426082309
2022-08-03 00:00:00+00:00,1633.05126953125,1678.0982666015625,1595.634521484375,1618.87451171875,1618.87451171875,16786218830
2022-08-04 00:00:00+00:00,1618.88671875,1658.5115966796875,1585.3265380859375,1608.205810546875,1608.205810546875,14467440626
2022-08-05 00:00:00+00:00,1607.52392578125,1732.254638671875,1606.4970703125,1732.254638671875,1732.254638671875,18546491876
2022-08-06 00:00:00+00:00,1732.6611328125,1744.326416015625,1691.6580810546875,1691.6580810546875,1691.6580810546875,11757911705
2022-08-07 00:00:00+00:00,1691.7779541015625,1724.7891845703125,1672.908447265625,1699.350830078125,1699.350830078125,10252090340
2022-08-08 00:00:00+00:00,1699.6934814453125,1806.886474609375,1697.407958984375,1775.51611328125,1775.51611328125,16841424404
2022-08-09 00:00:00+00:00,1776.0712890625,1786.12255859375,1675.849853515625,1703.0250244140625,1703.0250244140625,16368619692
2022-08-10 00:00:00+00:00,1702.906494140625,1869.400634765625,1665.0904541015625,1851.74267578125,1851.74267578125,23512477984
2022-08-11 00:00:00+00:00,1851.828369140625,1927.939208984375,1851.828369140625,1881.22412109375,1881.22412109375,23826986482
